tanggal,kode_prov,nama_prov,kode_kab,nama_kab,odp,odp_proses,odp_selesai,pdp,pdp_proses,pdp_selesai,positif,sembuh,meninggal,
2020-03-12,32,Jawa Barat,3278,Kota Tasikmalaya,5,5,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,
2020-03-13,32,Jawa Barat,3204,Kabupaten Bandung,26,6,32,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-13,32,Jawa Barat,3217,Kabupaten Bandung Barat,29,1,30,0,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,
2020-03-13,32,Jawa Barat,3216,Kabupaten Bekasi,19,3,22,1,0,1,3,0,2,6,0,6,0,0,0,2,0,2,
2020-03-13,32,Jawa Barat,3201,Kabupaten Bogor,5,13,18,6,12,18,1,0,0,0,0,0,0,0,0,0,0,0,
2020-03-13,32,Jawa Barat,3207,Kabupaten Ciamis,1,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-13,32,Jawa Barat,3203,Kabupaten Cianjur,49,0,49,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-13,32,Jawa Barat,3209,Kabupaten Cirebon,9,6,15,2,2,4,1,0,0,1,0,1,0,0,0,1,0,0,
2020-03-13,32,Jawa Barat,3205,Kabupaten Garut,0,1,1,0,2,2,0,0,0,0,0,0,0,2,-2,0,0,0,
2020-03-13,32,Jawa Barat,3212,Kabupaten Indramayu,2,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
2020-03-13,32,Jawa Barat,3215,Kabupaten Karawang,68,20,88,1,0,1,0,0,0,0,3,-3,0,0,0,0,0,0,
