tanggal,kecamatan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,isolasi_mandiri
2020-05-16,SAWAH BESAR,188,2,186,177,15,162,82,43,14,7,18
2020-05-16,SENEN,233,2,231,74,8,66,80,22,16,4,38
2020-05-16,SETIA BUDI,175,3,172,60,6,54,60,20,18,9,13
2020-05-16,TAMAN SARI,102,1,101,49,4,45,86,36,17,5,28
2020-05-16,TAMBORA,127,1,126,75,13,62,77,22,6,9,40
2020-05-16,TANAH ABANG,528,1,527,171,11,160,299,65,29,17,188
2020-05-16,TANJUNG PRIOK,390,6,384,294,18,276,260,85,33,24,118
2020-05-16,TEBET,206,3,203,106,7,99,115,26,41,11,37
2020-05-17,BELUM DIKETAHUI,2646,4,2642,2036,25,2011,393,148,36,5,204
2020-05-17,CAKUNG,262,3,259,95,12,83,114,40,24,9,41
2020-05-17,CEMPAKA PUTIH,365,4,361,170,8,162,85,30,20,7,28
2020-05-17,CENGKARENG,294,2,292,69,2,67,117,44,20,8,45
2020-05-17,CILANDAK,273,6,267,152,37,115,88,21,33,14,20
2020-05-17,CILINCING,406,8,398,66,12,54,65,28,3,7,27
2020-05-17,CIPAYUNG,139,7,132,74,13,61,62,24,16,1,21
2020-05-17,CIRACAS,212,5,207,68,6,62,49,15,11,8,15
2020-05-17,DUREN SAWIT,257,5,252,104,7,97,197,47,55,25,70
2020-05-17,GAMBIR,198,1,197,61,5,56,47,19,8,6,14
2020-05-17,GROGOL PETAMBURAN,375,2,373,139,8,131,138,39,56,12,31
2020-05-17,JAGAKARSA,353,9,344,123,25,98,79,20,28,7,24
2020-05-17,JATINEGARA,281,2,279,45,6,39,123,39,29,11,44
2020-05-17,JOHAR BARU,234,3,231,59,13,46,56,12,9,10,25
2020-05-17,KALI DERES,367,0,367,175,3,172,115,33,43,11,28
2020-05-17,KEBAYORAN BARU,135,2,133,89,13,76,70,12,43,3,12
2020-05-17,KEBAYORAN LAMA,246,3,243,142,33,109,124,35,37,18,34
2020-05-17,KEBON JERUK,717,3,714,155,18,137,170,53,47,13,57
2020-05-17,KELAPA GADING,405,1,404,111,9,102,111,33,31,8,39
2020-05-17,KEMAYORAN,277,5,272,140,12,128,109,24,19,14,52
2020-05-17,KEMBANGAN,159,1,158,98,8,90,111,32,31,5,43
2020-05-17,KEP. SERIBU SELATAN,114,0,114,5,0,5,13,3,0,0,10
2020-05-17,KEP. SERIBU UTARA,215,3,212,14,0,14,1,0,0,0,1
2020-05-17,KOJA,280,3,277,140,9,131,93,30,12,5,46
2020-05-17,KRAMAT JATI,118,2,116,45,3,42,104,31,22,10,41
2020-05-17,LUAR DKI JAKARTA,2531,53,2478,1129,98,1031,1109,448,265,67,329
2020-05-17,MAKASAR,75,2,73,38,4,34,60,24,17,7,12
2020-05-17,MAMPANG PRAPATAN,221,1,220,40,2,38,53,17,13,7,16
2020-05-17,MATRAMAN,508,6,502,107,10,97,115,35,19,10,51
2020-05-17,MENTENG,107,9,98,54,12,42,67,27,10,9,21
2020-05-17,PADEMANGAN,345,2,343,73,7,66,143,35,9,7,92
2020-05-17,PALMERAH,331,3,328,217,22,195,126,41,27,13,45
2020-05-17,PANCORAN,208,3,205,56,3,53,56,27,10,3,16
2020-05-17,PASAR MINGGU,395,10,385,133,25,108,107,38,25,13,31
2020-05-17,PASAR REBO,122,4,118,35,1,34,47,10,10,4,23
2020-05-17,PENJARINGAN,434,0,434,82,4,78,125,30,25,9,61
2020-05-17,PESANGGRAHAN,174,9,165,90,16,74,77,22,21,15,19
2020-05-17,PULO GADUNG,298,3,295,115,13,102,124,44,37,11,32
2020-05-17,SAWAH BESAR,220,2,218,177,15,162,83,44,14,7,18
2020-05-17,SENEN,347,2,345,74,8,66,94,23,16,4,51
2020-05-17,SETIA BUDI,184,3,181,60,6,54,60,20,18,9,13
2020-05-17,TAMAN SARI,116,1,115,49,4,45,87,36,17,5,29
2020-05-17,TAMBORA,155,2,153,75,13,62,77,22,6,9,40
2020-05-17,TANAH ABANG,563,1,562,171,11,160,299,65,29,17,188
2020-05-17,TANJUNG PRIOK,523,6,517,299,18,281,262,86,33,24,119
2020-05-17,TEBET,223,3,220,106,7,99,117,26,41,11,39
2020-05-18,BELUM DIKETAHUI,2650,4,2646,2036,17,2019,381,154,36,7,184
2020-05-18,CAKUNG,294,6,288,98,12,86,114,40,24,9,41
2020-05-18,CEMPAKA PUTIH,428,5,423,175,10,165,85,30,20,7,28
2020-05-18,CENGKARENG,329,2,327,70,2,68,119,44,20,8,47
2020-05-18,CILANDAK,309,5,304,154,24,130,88,21,33,14,20
2020-05-18,CILINCING,474,9,465,74,17,57,65,28,3,7,27
2020-05-18,CIPAYUNG,172,7,165,74,10,64,62,24,16,1,21
2020-05-18,CIRACAS,230,4,226,71,9,62,48,14,11,8,15
2020-05-18,DUREN SAWIT,284,5,279,105,5,100,223,48,55,25,95
2020-05-18,GAMBIR,229,0,229,62,5,57,47,19,8,6,14
2020-05-18,GROGOL PETAMBURAN,399,2,397,139,6,133,139,38,58,12,31
2020-05-18,JAGAKARSA,433,8,425,123,18,105,80,21,28,7,24
2020-05-18,JATINEGARA,304,2,302,45,5,40,125,41,29,11,44
2020-05-18,JOHAR BARU,263,4,259,65,19,46,57,12,9,11,25
2020-05-18,KALI DERES,444,0,444,176,2,174,116,34,43,11,28
2020-05-18,KEBAYORAN BARU,160,2,158,91,11,80,70,12,43,3,12
2020-05-18,KEBAYORAN LAMA,330,3,327,142,27,115,124,34,37,18,35
2020-05-18,KEBON JERUK,819,3,816,155,15,140,169,53,47,13,56
2020-05-18,KELAPA GADING,470,1,469,112,9,103,111,33,31,8,39
2020-05-18,KEMAYORAN,303,7,296,147,16,131,111,25,19,14,53
2020-05-18,KEMBANGAN,183,1,182,98,8,90,111,32,31,5,43
2020-05-18,KEP. SERIBU SELATAN,117,1,116,5,0,5,13,3,0,0,10
2020-05-18,KEP. SERIBU UTARA,221,2,219,14,0,14,1,0,0,0,1
2020-05-18,KOJA,412,2,410,143,7,136,95,29,12,5,49
2020-05-18,KRAMAT JATI,161,1,160,45,3,42,112,34,22,10,46
2020-05-18,LUAR DKI JAKARTA,3015,56,2959,1141,90,1051,1119,448,265,67,339
2020-05-18,MAKASAR,86,1,85,38,4,34,60,24,17,7,12
2020-05-18,MAMPANG PRAPATAN,262,1,261,40,0,40,53,17,13,7,16
2020-05-18,MATRAMAN,563,6,557,109,8,101,116,36,19,10,51
2020-05-18,MENTENG,136,8,128,54,11,43,66,27,10,9,20
2020-05-18,PADEMANGAN,364,2,362,73,6,67,145,35,9,7,94
2020-05-18,PALMERAH,352,3,349,217,19,198,132,42,28,13,49
2020-05-18,PANCORAN,269,3,266,56,0,56,57,27,11,3,16
2020-05-18,PASAR MINGGU,441,9,432,133,12,121,107,37,25,14,31
2020-05-18,PASAR REBO,139,4,135,36,2,34,48,10,10,4,24
2020-05-18,PENJARINGAN,447,0,447,82,4,78,127,30,25,9,63
2020-05-18,PESANGGRAHAN,198,10,188,91,16,75,78,23,21,15,19
2020-05-18,PULO GADUNG,328,3,325,117,10,107,124,42,39,11,32
2020-05-18,SAWAH BESAR,223,2,221,177,13,164,84,45,14,7,18
2020-05-18,SENEN,462,2,460,75,8,67,94,24,16,4,50
2020-05-18,SETIA BUDI,205,3,202,60,4,56,60,20,18,9,13
2020-05-18,TAMAN SARI,130,1,129,49,3,46,91,36,17,5,33
2020-05-18,TAMBORA,179,2,177,75,12,63,80,22,6,9,43
2020-05-18,TANAH ABANG,619,2,617,171,9,162,305,65,29,17,194
2020-05-18,TANJUNG PRIOK,787,4,783,302,14,288,266,86,33,25,122
2020-05-18,TEBET,249,3,246,106,5,101,118,27,41,11,39
2020-05-19,BELUM DIKETAHUI,2666,4,2662,2049,18,2031,329,123,33,7,166
2020-05-19,CAKUNG,320,6,314,103,14,89,114,40,26,9,39
2020-05-19,CEMPAKA PUTIH,460,5,455,176,10,166,87,31,20,7,29
2020-05-19,CENGKARENG,362,2,360,72,3,69,120,45,21,8,46
2020-05-19,CILANDAK,383,5,378,168,27,141,89,21,33,14,21
2020-05-19,CILINCING,513,10,503,74,17,57,65,27,3,8,27
2020-05-19,CIPAYUNG,220,8,212,78,10,68,64,25,16,1,22
2020-05-19,CIRACAS,251,4,247,77,9,68,52,14,13,8,17
2020-05-19,DUREN SAWIT,326,5,321,106,6,100,224,48,57,25,94
2020-05-19,GAMBIR,232,0,232,62,5,57,48,19,10,6,13
2020-05-19,GROGOL PETAMBURAN,407,2,405,139,6,133,143,40,61,12,30
2020-05-19,JAGAKARSA,493,9,484,141,21,120,83,22,30,7,24
2020-05-19,JATINEGARA,322,2,320,52,8,44,125,41,35,11,38
2020-05-19,JOHAR BARU,299,4,295,65,19,46,57,11,9,11,26
2020-05-19,KALI DERES,470,1,469,180,5,175,116,34,47,11,24
2020-05-19,KEBAYORAN BARU,182,3,179,95,11,84,68,12,42,3,11
2020-05-19,KEBAYORAN LAMA,397,3,394,153,30,123,125,33,38,18,36
2020-05-19,KEBON JERUK,832,4,828,161,17,144,171,56,53,13,49
2020-05-19,KELAPA GADING,525,1,524,115,12,103,113,33,36,8,36
2020-05-19,KEMAYORAN,332,7,325,152,20,132,112,23,21,14,54
2020-05-19,KEMBANGAN,203,1,202,103,12,91,113,32,31,5,45
2020-05-19,KEP. SERIBU SELATAN,119,1,118,5,0,5,13,3,0,0,10
2020-05-19,KEP. SERIBU UTARA,221,2,219,14,0,14,1,0,0,0,1
2020-05-19,KOJA,464,2,462,145,9,136,97,30,13,5,49
2020-05-19,KRAMAT JATI,271,1,270,50,5,45,115,34,26,10,45
2020-05-19,LUAR DKI JAKARTA,3538,62,3476,1217,106,1111,1156,467,297,68,324
2020-05-19,MAKASAR,97,1,96,40,4,36,61,24,18,7,12
2020-05-19,MAMPANG PRAPATAN,298,1,297,45,1,44,54,18,15,7,14
2020-05-19,MATRAMAN,586,6,580,111,8,103,120,38,22,10,50
2020-05-19,MENTENG,148,9,139,55,12,43,67,27,11,9,20
2020-05-19,PADEMANGAN,386,2,384,73,6,67,154,35,9,7,103
2020-05-19,PALMERAH,363,5,358,217,19,198,139,34,46,13,46
2020-05-19,PANCORAN,313,4,309,65,2,63,57,27,11,3,16
2020-05-19,PASAR MINGGU,496,10,486,162,17,145,109,38,27,14,30
2020-05-19,PASAR REBO,167,4,163,44,7,37,48,10,11,4,23
2020-05-19,PENJARINGAN,451,0,451,85,6,79,129,32,27,9,61
2020-05-19,PESANGGRAHAN,249,10,239,98,18,80,79,24,23,15,17
2020-05-19,PULO GADUNG,360,3,357,120,10,110,129,43,45,11,30
2020-05-19,SAWAH BESAR,227,2,225,177,13,164,85,46,14,7,18
2020-05-19,SENEN,489,2,487,77,9,68,98,24,17,4,53
2020-05-19,SETIA BUDI,215,3,212,62,5,57,60,20,18,9,13
2020-05-19,TAMAN SARI,146,1,145,49,3,46,94,35,17,5,37
2020-05-19,TAMBORA,183,2,181,75,12,63,84,23,6,11,44
2020-05-19,TANAH ABANG,677,2,675,172,9,163,309,66,29,17,197
2020-05-19,TANJUNG PRIOK,811,4,807,308,16,292,258,81,33,25,119
2020-05-19,TEBET,273,3,270,112,8,104,119,27,47,11,34
2020-05-20,BELUM DIKETAHUI,2549,2,2547,1996,13,1983,377,135,32,4,206
2020-05-20,CAKUNG,337,5,332,103,13,90,116,42,26,9,39
2020-05-20,CEMPAKA PUTIH,484,3,481,177,10,167,87,31,20,7,29
2020-05-20,CENGKARENG,379,2,377,77,7,70,121,45,21,8,47
2020-05-20,CILANDAK,400,2,398,168,25,143,89,21,33,14,21
2020-05-20,CILINCING,542,11,531,83,23,60,68,29,3,8,28
2020-05-20,CIPAYUNG,255,8,247,80,11,69,66,26,17,1,22
2020-05-20,CIRACAS,281,3,278,79,8,71,54,16,13,8,17
2020-05-20,DUREN SAWIT,455,5,450,111,5,106,231,47,58,25,101
2020-05-20,GAMBIR,244,0,244,62,5,57,48,19,10,6,13
2020-05-20,GROGOL PETAMBURAN,414,2,412,141,6,135,144,42,60,12,30
2020-05-20,JAGAKARSA,523,11,512,144,18,126,84,23,30,7,24
2020-05-20,JATINEGARA,351,3,348,52,8,44,129,39,35,13,42
2020-05-20,JOHAR BARU,317,4,313,65,18,47,59,14,9,11,25
2020-05-20,KALI DERES,487,1,486,181,6,175,117,35,48,11,23
2020-05-20,KEBAYORAN BARU,191,2,189,95,10,85,69,13,42,3,11
2020-05-20,KEBAYORAN LAMA,410,3,407,153,26,127,126,34,38,18,36
2020-05-20,KEBON JERUK,858,5,853,163,18,145,171,55,53,14,49
2020-05-20,KELAPA GADING,556,1,555,124,11,113,115,34,37,8,36
2020-05-20,KEMAYORAN,347,6,341,152,20,132,112,22,23,14,53
2020-05-20,KEMBANGAN,210,3,207,106,14,92,113,32,31,5,45
2020-05-20,KEP. SERIBU SELATAN,119,1,118,5,0,5,13,3,0,0,10
2020-05-20,KEP. SERIBU UTARA,224,1,223,14,0,14,1,0,0,0,1
2020-05-20,KOJA,501,2,499,147,7,140,99,32,13,6,48
2020-05-20,KRAMAT JATI,286,1,285,51,5,46,117,36,26,10,45
2020-05-20,LUAR DKI JAKARTA,3859,82,3777,1239,114,1125,1159,470,296,71,322
2020-05-20,MAKASAR,118,1,117,43,5,38,61,24,18,7,12
2020-05-20,MAMPANG PRAPATAN,320,0,320,45,1,44,54,18,15,7,14
2020-05-20,MATRAMAN,590,5,585,111,7,104,121,38,22,11,50
2020-05-20,MENTENG,164,9,155,55,9,46,68,28,11,9,20
2020-05-20,PADEMANGAN,474,0,474,77,6,71,154,35,9,8,102
2020-05-20,PALMERAH,384,10,374,221,22,199,139,34,46,13,46
2020-05-20,PANCORAN,334,3,331,65,1,64,57,27,11,3,16
2020-05-20,PASAR MINGGU,521,8,513,164,15,149,109,37,28,14,30
2020-05-20,PASAR REBO,175,4,171,44,6,38,47,10,11,4,22
2020-05-20,PENJARINGAN,458,0,458,86,6,80,130,32,28,9,61
2020-05-20,PESANGGRAHAN,265,8,257,98,17,81,78,24,22,15,17
2020-05-20,PULO GADUNG,371,3,368,120,10,110,131,44,45,11,31
2020-05-20,SAWAH BESAR,231,2,229,179,15,164,86,46,14,8,18
2020-05-20,SENEN,499,2,497,79,8,71,101,24,18,4,55
2020-05-20,SETIA BUDI,224,1,223,63,4,59,61,19,19,9,14
2020-05-20,TAMAN SARI,158,1,157,51,5,46,94,35,17,5,37
2020-05-20,TAMBORA,188,2,186,77,13,64,86,23,6,10,47
2020-05-20,TANAH ABANG,716,3,713,175,11,164,309,66,30,17,196
2020-05-20,TANJUNG PRIOK,845,3,842,309,15,294,259,82,34,25,118
2020-05-20,TEBET,339,6,333,112,8,104,120,28,47,11,34
2020-05-21,BELUM DIKETAHUI,2535,2,2533,1997,13,1984,348,145,31,7,165
2020-05-21,CAKUNG,344,5,339,103,13,90,117,41,27,9,40
2020-05-21,CEMPAKA PUTIH,607,5,602,180,11,169,88,31,20,7,30
2020-05-21,CENGKARENG,414,2,412,79,9,70,121,42,24,9,46
2020-05-21,CILANDAK,421,2,419,169,25,144,89,21,34,14,20
2020-05-21,CILINCING,553,11,542,85,24,61,68,29,3,8,28
2020-05-21,CIPAYUNG,271,8,263,81,11,70,67,26,17,1,23
2020-05-21,CIRACAS,285,3,282,79,8,71,55,17,13,8,17
2020-05-21,DUREN SAWIT,526,6,520,119,6,113,234,48,65,25,96
2020-05-21,GAMBIR,250,0,250,63,6,57,48,19,10,6,13
2020-05-21,GROGOL PETAMBURAN,458,2,456,144,7,137,144,42,60,12,30
2020-05-21,JAGAKARSA,528,11,517,145,19,126,84,23,30,7,24
2020-05-21,JATINEGARA,354,3,351,53,8,45,131,39,37,13,42
2020-05-21,JOHAR BARU,346,4,342,65,18,47,61,14,9,11,27
2020-05-21,KALI DERES,502,1,501,182,6,176,117,34,55,11,17
2020-05-21,KEBAYORAN BARU,193,2,191,97,11,86,69,12,43,3,11
2020-05-21,KEBAYORAN LAMA,413,3,410,154,27,127,126,34,43,18,31
2020-05-21,KEBON JERUK,882,5,877,165,19,146,176,55,57,14,50
2020-05-21,KELAPA GADING,567,1,566,130,11,119,116,34,37,9,36
2020-05-21,KEMAYORAN,354,7,347,154,21,133,114,22,24,14,54
2020-05-21,KEMBANGAN,219,3,216,108,14,94,114,32,32,5,45
2020-05-21,KEP. SERIBU SELATAN,124,1,123,5,0,5,13,3,0,0,10
2020-05-21,KEP. SERIBU UTARA,224,1,223,14,0,14,1,0,0,0,1
2020-05-21,KOJA,516,2,514,150,8,142,99,33,13,6,47
2020-05-21,KRAMAT JATI,289,1,288,57,8,49,118,36,28,10,44
2020-05-21,LUAR DKI JAKARTA,4017,88,3929,1259,126,1133,1206,461,329,71,345
2020-05-21,MAKASAR,122,1,121,43,5,38,62,17,27,7,11
2020-05-21,MAMPANG PRAPATAN,322,0,322,47,3,44,55,16,17,7,15
2020-05-21,MATRAMAN,595,7,588,111,7,104,123,40,29,11,43
2020-05-21,MENTENG,173,9,164,55,9,46,69,29,13,9,18
2020-05-21,PADEMANGAN,478,1,477,84,12,72,155,35,9,8,103
2020-05-21,PALMERAH,409,10,399,222,22,200,139,34,47,13,45
2020-05-21,PANCORAN,339,3,336,65,1,64,57,25,14,3,15
2020-05-21,PASAR MINGGU,523,8,515,165,15,150,109,35,30,14,30
2020-05-21,PASAR REBO,177,5,172,45,6,39,48,11,12,4,21
2020-05-21,PENJARINGAN,463,0,463,92,12,80,131,32,29,9,61
2020-05-21,PESANGGRAHAN,268,8,260,98,17,81,78,23,23,15,17
2020-05-21,PULO GADUNG,382,5,377,122,12,110,131,42,48,11,30
2020-05-21,SAWAH BESAR,239,2,237,184,20,164,88,44,17,8,19
2020-05-21,SENEN,506,2,504,81,9,72,101,25,20,4,52
2020-05-21,SETIA BUDI,229,1,228,65,6,59,61,19,20,9,13
2020-05-21,TAMAN SARI,173,3,170,55,9,46,96,35,17,5,39
2020-05-21,TAMBORA,197,3,194,84,18,66,96,24,6,10,56
2020-05-21,TANAH ABANG,724,3,721,178,13,165,314,66,32,17,199
2020-05-21,TANJUNG PRIOK,852,3,849,314,18,296,262,81,36,25,120
2020-05-21,TEBET,346,7,339,114,8,106,121,29,49,11,32
2020-05-22,BELUM DIKETAHUI,2548,2,2546,1998,13,1985,386,149,32,9,196
2020-05-22,CAKUNG,344,5,339,103,13,90,117,41,28,9,39
2020-05-22,CEMPAKA PUTIH,609,5,604,180,11,169,88,31,20,7,30
2020-05-22,CENGKARENG,415,2,413,79,9,70,121,42,24,10,45
2020-05-22,CILANDAK,422,2,420,169,25,144,89,21,36,14,18
2020-05-22,CILINCING,596,11,585,85,24,61,69,29,3,8,29
2020-05-22,CIPAYUNG,274,8,266,81,11,70,67,26,17,1,23
2020-05-22,CIRACAS,304,3,301,79,8,71,55,17,13,8,17
2020-05-22,DUREN SAWIT,542,6,536,119,6,113,236,48,66,25,97
2020-05-22,GAMBIR,253,0,253,63,6,57,48,19,10,6,13
2020-05-22,GROGOL PETAMBURAN,461,2,459,144,7,137,147,43,60,12,32
2020-05-22,JAGAKARSA,526,11,515,145,19,126,84,23,30,7,24
2020-05-22,JATINEGARA,354,3,351,53,8,45,131,39,38,13,41
2020-05-22,JOHAR BARU,351,4,347,65,18,47,63,14,9,11,29
2020-05-22,KALI DERES,504,1,503,182,6,176,117,34,55,11,17
2020-05-22,KEBAYORAN BARU,194,2,192,97,11,86,69,12,43,3,11
2020-05-22,KEBAYORAN LAMA,415,3,412,154,27,127,127,34,43,18,32
2020-05-22,KEBON JERUK,894,5,889,165,19,146,177,56,57,14,50
2020-05-22,KELAPA GADING,573,1,572,130,11,119,116,34,37,9,36
2020-05-22,KEMAYORAN,356,7,349,154,21,133,114,22,24,14,54
2020-05-22,KEMBANGAN,219,3,216,108,14,94,114,32,32,5,45
2020-05-22,KEP. SERIBU SELATAN,136,1,135,5,0,5,13,3,0,0,10
2020-05-22,KEP. SERIBU UTARA,224,1,223,14,0,14,1,0,0,0,1
2020-05-22,KOJA,520,2,518,151,8,143,107,34,14,6,53
2020-05-22,KRAMAT JATI,312,1,311,57,8,49,118,36,29,10,43
2020-05-22,LUAR DKI JAKARTA,4059,88,3971,1261,127,1134,1218,469,339,71,339
2020-05-22,MAKASAR,127,1,126,43,5,38,63,17,28,7,11
2020-05-22,MAMPANG PRAPATAN,327,0,327,47,3,44,55,16,19,7,13
2020-05-22,MATRAMAN,608,7,601,111,7,104,123,40,29,11,43
2020-05-22,MENTENG,174,9,165,55,9,46,67,28,13,8,18
2020-05-22,PADEMANGAN,478,1,477,84,12,72,158,35,9,8,106
2020-05-22,PALMERAH,420,10,410,222,22,200,146,38,47,14,47
2020-05-22,PANCORAN,345,3,342,65,1,64,57,25,15,3,14
2020-05-22,PASAR MINGGU,560,8,552,164,15,149,109,35,30,14,30
2020-05-22,PASAR REBO,181,5,176,46,6,40,48,11,12,4,21
2020-05-22,PENJARINGAN,540,0,540,92,12,80,136,34,29,9,64
2020-05-22,PESANGGRAHAN,269,8,261,98,17,81,78,23,23,15,17
2020-05-22,PULO GADUNG,383,5,378,122,12,110,131,42,49,11,29
2020-05-22,SAWAH BESAR,239,2,237,184,20,164,88,43,17,8,20
2020-05-22,SENEN,508,2,506,81,9,72,102,25,20,4,53
2020-05-22,SETIA BUDI,230,1,229,65,6,59,65,20,20,9,16
2020-05-22,TAMAN SARI,174,3,171,55,9,46,102,35,17,5,45
2020-05-22,TAMBORA,254,3,251,84,18,66,98,24,6,10,58
2020-05-22,TANAH ABANG,724,3,721,178,13,165,317,67,33,17,200
2020-05-22,TANJUNG PRIOK,853,3,850,314,18,296,262,81,36,25,120
2020-05-22,TEBET,346,7,339,114,8,106,119,28,47,11,33
2020-05-23,BELUM DIKETAHUI,2725,4,2721,1998,14,1984,383,118,31,8,226
2020-05-23,CAKUNG,355,5,350,106,16,90,118,42,28,9,39
2020-05-23,CEMPAKA PUTIH,638,6,632,182,11,171,89,31,20,7,31
2020-05-23,CENGKARENG,477,4,473,81,11,70,126,43,25,10,48
2020-05-23,CILANDAK,438,2,436,175,30,145,89,21,36,14,18
2020-05-23,CILINCING,661,20,641,89,28,61,71,30,4,8,29
2020-05-23,CIPAYUNG,298,10,288,83,12,71,69,28,17,1,23
2020-05-23,CIRACAS,329,5,324,80,9,71,57,19,13,8,17
2020-05-23,DUREN SAWIT,606,7,599,125,6,119,241,52,69,25,95
2020-05-23,GAMBIR,270,2,268,63,6,57,48,19,10,6,13
2020-05-23,GROGOL PETAMBURAN,488,3,485,145,8,137,149,44,61,13,31
2020-05-23,JAGAKARSA,557,14,543,151,24,127,88,25,30,7,26
2020-05-23,JATINEGARA,364,4,360,53,8,45,132,40,38,13,41
2020-05-23,JOHAR BARU,367,5,362,67,20,47,65,16,9,11,29
2020-05-23,KALI DERES,521,1,520,185,7,178,118,35,56,11,16
2020-05-23,KEBAYORAN BARU,203,3,200,106,17,89,69,12,44,3,10
2020-05-23,KEBAYORAN LAMA,435,4,431,163,31,132,128,35,43,18,32
2020-05-23,KEBON JERUK,974,10,964,175,28,147,179,57,57,14,51
2020-05-23,KELAPA GADING,588,1,587,139,11,128,117,34,38,9,36
2020-05-23,KEMAYORAN,388,8,380,155,22,133,114,22,24,14,54
2020-05-23,KEMBANGAN,254,5,249,109,15,94,114,32,34,5,43
2020-05-23,KEP. SERIBU SELATAN,144,1,143,5,0,5,13,3,0,0,10
2020-05-23,KEP. SERIBU UTARA,224,1,223,14,0,14,1,0,0,0,1
2020-05-23,KOJA,549,8,541,156,8,148,109,35,16,7,51
2020-05-23,KRAMAT JATI,324,2,322,61,12,49,119,37,30,10,42
2020-05-23,LUAR DKI JAKARTA,4275,117,4158,1296,155,1141,1259,494,349,71,345
2020-05-23,MAKASAR,143,4,139,46,7,39,64,18,28,7,11
2020-05-23,MAMPANG PRAPATAN,332,1,331,48,4,44,58,17,19,7,15
2020-05-23,MATRAMAN,623,8,615,111,7,104,124,41,29,11,43
2020-05-23,MENTENG,196,10,186,56,10,46,68,29,13,8,18
2020-05-23,PADEMANGAN,514,10,504,90,18,72,167,37,9,8,113
2020-05-23,PALMERAH,509,14,495,228,28,200,147,38,47,14,48
2020-05-23,PANCORAN,361,4,357,69,4,65,58,26,15,3,14
2020-05-23,PASAR MINGGU,585,12,573,167,17,150,109,35,30,14,30
2020-05-23,PASAR REBO,200,6,194,48,6,42,49,12,14,4,19
2020-05-23,PENJARINGAN,577,1,576,95,12,83,144,35,29,10,70
2020-05-23,PESANGGRAHAN,294,9,285,100,19,81,79,24,26,15,14
2020-05-23,PULO GADUNG,409,7,402,123,13,110,131,42,50,11,28
2020-05-23,SAWAH BESAR,250,4,246,186,22,164,90,43,17,8,22
2020-05-23,SENEN,518,3,515,82,10,72,103,26,20,4,53
2020-05-23,SETIA BUDI,239,4,235,69,10,59,67,21,20,9,17
2020-05-23,TAMAN SARI,182,4,178,57,11,46,102,35,17,5,45
2020-05-23,TAMBORA,276,3,273,87,21,66,98,24,6,10,58
2020-05-23,TANAH ABANG,803,8,795,190,24,166,333,68,33,17,215
2020-05-23,TANJUNG PRIOK,880,8,872,319,22,297,267,82,36,26,123
2020-05-23,TEBET,356,10,346,116,10,106,120,29,47,11,33
2020-05-24,BELUM DIKETAHUI,3154,97,3057,2219,153,2066,430,139,31,9,251
2020-05-24,CAKUNG,356,5,351,106,7,99,121,42,28,9,42
2020-05-24,CEMPAKA PUTIH,641,3,638,182,9,173,90,31,23,7,29
2020-05-24,CENGKARENG,480,1,479,81,8,73,130,44,25,10,51
2020-05-24,CILANDAK,440,1,439,175,16,159,89,21,36,14,18
2020-05-24,CILINCING,667,10,657,89,16,73,71,30,4,8,29
2020-05-24,CIPAYUNG,303,6,297,83,7,76,69,28,17,1,23
2020-05-24,CIRACAS,335,3,332,81,4,77,58,18,14,8,18
2020-05-24,DUREN SAWIT,610,4,606,125,5,120,242,52,69,25,96
2020-05-24,GAMBIR,271,2,269,63,4,59,48,19,10,6,13
2020-05-24,GROGOL PETAMBURAN,499,2,497,145,8,137,151,45,61,13,32
2020-05-24,JAGAKARSA,558,5,553,151,10,141,87,25,30,7,25
2020-05-24,JATINEGARA,366,2,364,53,4,49,132,40,38,13,41
2020-05-24,JOHAR BARU,368,3,365,67,10,57,66,17,9,11,29
2020-05-24,KALI DERES,523,0,523,185,4,181,118,35,56,11,16
2020-05-24,KEBAYORAN BARU,206,1,205,106,6,100,69,12,44,3,10
2020-05-24,KEBAYORAN LAMA,437,2,435,163,9,154,128,35,43,18,32
2020-05-24,KEBON JERUK,991,5,986,175,19,156,181,58,57,14,52
2020-05-24,KELAPA GADING,588,0,588,139,8,131,117,34,38,9,36
2020-05-24,KEMAYORAN,390,5,385,155,15,140,117,22,24,14,57
2020-05-24,KEMBANGAN,263,3,260,110,11,99,124,32,34,5,53
2020-05-24,KEP. SERIBU SELATAN,144,1,143,5,0,5,13,3,0,0,10
2020-05-24,KEP. SERIBU UTARA,224,0,224,14,0,14,1,0,0,0,1
2020-05-24,KOJA,559,3,556,158,3,155,112,34,17,7,54
2020-05-24,KRAMAT JATI,327,1,326,63,9,54,120,37,30,10,43
2020-05-24,LUAR DKI JAKARTA,4467,105,4362,1369,131,1238,1256,489,349,71,347
2020-05-24,MAKASAR,150,1,149,46,5,41,65,19,28,7,11
2020-05-24,MAMPANG PRAPATAN,336,1,335,48,2,46,56,16,19,7,14
2020-05-24,MATRAMAN,634,6,628,111,7,104,124,41,29,11,43
2020-05-24,MENTENG,196,7,189,56,8,48,68,29,13,8,18
2020-05-24,PADEMANGAN,514,2,512,90,11,79,173,37,10,8,118
2020-05-24,PALMERAH,528,9,519,230,21,209,153,42,47,14,50
