tanggal,kecamatan,odp,proses_pemantauan,selesai_pemantauan,pdp,masih_dirawat,pulang_dan_sehat,positif,dirawat,sembuh,meninggal,isolasi_mandiri
2020-04-29,KELAPA GADING,198,2,196,76,19,57,85,31,16,7,31
2020-04-29,KEMAYORAN,167,8,159,74,36,38,66,20,5,12,29
2020-04-29,KEMBANGAN,50,3,47,39,17,22,67,26,16,4,21
2020-04-29,KEP. SERIBU SELATAN,36,1,35,4,0,4,9,0,0,0,9
2020-04-29,KEP. SERIBU UTARA,102,2,100,12,1,11,1,0,0,0,1
2020-04-29,KOJA,140,8,132,57,20,37,55,27,3,2,23
2020-04-29,KRAMAT JATI,54,2,52,33,15,18,70,24,5,7,34
2020-04-29,LUAR DKI JAKARTA,1333,24,1309,907,117,790,736,408,62,53,213
2020-04-29,MAKASAR,36,3,33,22,5,17,47,23,9,6,9
2020-04-29,MAMPANG PRAPATAN,90,1,89,25,12,13,36,12,6,6,12
2020-04-29,MATRAMAN,125,7,118,61,22,39,74,37,4,7,26
2020-04-29,MENTENG,57,0,57,23,10,13,51,25,4,8,14
2020-04-29,PADEMANGAN,93,4,89,29,9,20,71,21,4,6,40
2020-04-29,PALMERAH,71,3,68,35,16,19,66,28,9,5,24
2020-04-29,PANCORAN,40,1,39,27,8,19,40,24,4,3,9
2020-04-29,PASAR MINGGU,143,7,136,53,18,35,78,34,11,12,21
2020-04-29,PASAR REBO,33,6,27,25,10,15,31,10,3,4,14
2020-04-29,PENJARINGAN,103,3,100,52,9,43,66,40,5,7,14
2020-04-29,PESANGGRAHAN,42,1,41,30,9,21,63,27,9,14,13
2020-04-29,PULO GADUNG,133,6,127,69,29,40,92,49,7,9,27
2020-04-29,SAWAH BESAR,126,7,119,52,17,35,52,31,3,6,12
2020-04-29,SENEN,93,2,91,41,19,22,55,25,3,3,24
2020-04-29,SETIA BUDI,63,1,62,36,7,29,46,24,8,6,8
2020-04-29,TAMAN SARI,60,1,59,30,12,18,58,47,0,4,7
2020-04-29,TAMBORA,37,2,35,21,12,9,27,16,2,3,6
2020-04-29,TANAH ABANG,133,7,126,82,35,47,196,49,6,11,130
2020-04-29,TANJUNG PRIOK,169,12,157,103,46,57,135,70,8,15,42
2020-04-29,TEBET,53,1,52,44,14,30,91,39,12,11,29
2020-04-30,BELUM DIKETAHUI,2649,49,2600,2751,149,2602,405,328,15,7,55
2020-04-30,CAKUNG,161,3,158,64,27,37,78,35,10,9,24
2020-04-30,CEMPAKA PUTIH,165,2,163,60,12,48,74,33,5,7,29
2020-04-30,CENGKARENG,58,2,56,30,7,23,72,39,7,7,19
2020-04-30,CILANDAK,87,5,82,60,11,49,74,30,12,14,18
2020-04-30,CILINCING,204,4,200,43,20,23,42,22,0,4,16
2020-04-30,CIPAYUNG,75,5,70,39,20,19,38,22,5,1,10
2020-04-30,CIRACAS,107,3,104,42,14,28,39,18,3,5,13
2020-04-30,DUREN SAWIT,98,1,97,44,26,18,135,68,10,22,35
2020-04-30,GAMBIR,90,5,85,30,17,13,34,13,3,6,12
2020-04-30,GROGOL PETAMBURAN,102,2,100,39,13,26,97,41,25,11,20
2020-04-30,JAGAKARSA,63,0,63,44,10,34,65,30,7,4,24
2020-04-30,JATINEGARA,46,4,42,25,9,16,72,36,1,9,26
2020-04-30,JOHAR BARU,114,1,113,35,15,20,37,11,6,6,14
2020-04-30,KALI DERES,67,2,65,44,12,32,95,34,23,9,29
2020-04-30,KEBAYORAN BARU,60,4,56,53,31,22,58,21,26,3,8
2020-04-30,KEBAYORAN LAMA,70,2,68,41,20,21,83,34,12,15,22
2020-04-30,KEBON JERUK,124,2,122,60,19,41,113,50,18,9,36
2020-04-30,KELAPA GADING,207,1,206,76,19,57,88,33,16,7,32
2020-04-30,KEMAYORAN,170,8,162,74,36,38,70,21,5,12,32
2020-04-30,KEMBANGAN,50,3,47,39,17,22,70,26,16,4,24
2020-04-30,KEP. SERIBU SELATAN,36,1,35,4,0,4,9,0,0,0,9
2020-04-30,KEP. SERIBU UTARA,102,2,100,12,1,11,1,0,0,0,1
2020-04-30,KOJA,145,8,137,57,20,37,55,27,3,2,23
2020-04-30,KRAMAT JATI,55,2,53,33,15,18,71,25,5,7,34
2020-04-30,LUAR DKI JAKARTA,1336,22,1314,908,118,790,754,422,62,54,216
2020-04-30,MAKASAR,37,2,35,23,5,18,48,24,9,6,9
2020-04-30,MAMPANG PRAPATAN,93,1,92,25,12,13,36,12,6,6,12
2020-04-30,MATRAMAN,130,7,123,65,23,42,74,37,4,7,26
2020-04-30,MENTENG,57,0,57,23,10,13,51,25,4,8,14
2020-04-30,PADEMANGAN,100,4,96,30,9,21,73,23,4,6,40
2020-04-30,PALMERAH,73,3,70,35,16,19,69,31,9,5,24
2020-04-30,PANCORAN,41,1,40,27,8,19,40,24,4,3,9
2020-04-30,PASAR MINGGU,150,5,145,53,18,35,80,36,11,12,21
2020-04-30,PASAR REBO,34,6,28,25,10,15,30,10,3,4,13
2020-04-30,PENJARINGAN,104,3,101,52,9,43,70,40,5,7,18
2020-04-30,PESANGGRAHAN,43,1,42,31,9,22,63,26,9,14,14
2020-04-30,PULO GADUNG,142,6,136,72,30,42,94,51,7,9,27
2020-04-30,SAWAH BESAR,126,7,119,52,17,35,54,33,3,6,12
2020-04-30,SENEN,100,2,98,41,19,22,57,25,3,3,26
2020-04-30,SETIA BUDI,67,1,66,37,7,30,48,26,8,6,8
2020-04-30,TAMAN SARI,60,1,59,31,13,18,62,48,0,4,10
2020-04-30,TAMBORA,38,2,36,21,12,9,29,17,2,4,6
2020-04-30,TANAH ABANG,179,7,172,82,35,47,204,56,6,11,131
2020-04-30,TANJUNG PRIOK,174,12,162,104,47,57,136,71,8,15,42
2020-04-30,TEBET,57,1,56,46,15,31,91,39,12,11,29
